id,revenue,gas_fee_base_raw,profit
3799,6554299,21809771,-15255472
7704,0,18848787,-18848787
7705,0,18848787,-18848787
7706,0,18848787,-18848787
7707,0,18848787,-18848787
12799,230245365,228762284,1483081
11378,40498647,56212659,-15714012
11379,40498647,56212659,-15714012
6453,21651756,70749642,-49097886
11380,34846275,34773093,73182
11381,113609928,283993493,-170383565
3800,8696589,48108835,-39412246
7708,0,13614087,-13614087
13002,5832420,42177859,-36345439
7709,0,12540692,-12540692
7452,7215571,44739199,-37523628
3801,5763898,93345100,-87581202
3802,8554557,16373614,-7819057
3803,5494989,32974928,-27479939
3804,5619288,116901247,-111281959
3805,15959796,15926279,33517
11382,14237323,25837448,-11600125
3806,11927759,11901445,26314
3807,10353010,16104703,-5751693
3808,12088196,67321593,-55233397
7453,36877334,78820139,-41942805
3809,24143643,78497800,-54354157
11383,25918037,360156854,-334238817
11384,161024026,160685896,338130
3810,213090495,212643040,447455
3811,45533027,513997754,-468464727
3812,15688429,318503815,-302815386
11385,80885025,80715171,169854
11386,67986123,67843353,142770
11387,19052253,115237766,-96185513
11388,32519448,80868175,-48348727
3813,22283354,22201661,81693
3814,31168470,567910709,-536742239
3815,24761204,526619581,-501858377
13431,6400539057,190500692,6210038365
13432,6400539057,190500692,6210038365
13433,6400539057,190500692,6210038365
13434,6400539057,190500692,6210038365
13435,6400539057,190500692,6210038365
13436,6400539057,190500692,6210038365
13437,6400539057,190500692,6210038365
13438,6400539057,190500692,6210038365
13439,6400539057,190500692,6210038365
13440,6400539057,190500692,6210038365
13441,6400539057,190500692,6210038365
13442,6400539057,190500692,6210038365
13443,6400539057,190500692,6210038365
13444,6400539057,190500692,6210038365
13445,6400539057,190500692,6210038365
13446,6400539057,190500692,6210038365
13447,6400539057,190500692,6210038365
13448,6400539057,190500692,6210038365
13449,6400539057,190500692,6210038365
13450,6400539057,190500692,6210038365
13451,6400539057,190500692,6210038365
13452,6400539057,190500692,6210038365
13453,6400539057,190500692,6210038365
13454,6400539057,190500692,6210038365
13455,6400539057,190500692,6210038365
13456,6400539057,190500692,6210038365
13457,6400539057,190500692,6210038365
13458,6400539057,190500692,6210038365
13459,7441291,223450819,-216009528
8779,22741742,21918763,822979
11389,76233610,629475330,-553241720
3816,24626276,41174467,-16548191
11390,15979734,15946168,33566
4340,25217434,939708233,-914490799
5747,87875846,269293395,-181417549
3817,10481830,10459815,22015
7454,4801821,50730154,-45928333
11391,19122552,19091680,30872
3818,26098560,25747028,351532
7455,27452102,166274785,-138822683
3819,205792133,205360003,432130
3820,7221184,105038363,-97817179
11392,19079069,19044987,34082
3821,20601351,414295685,-393694334
3822,22444857,22444416,441
11393,7708477,25569758,-17861281
7710,0,60260237,-60260237
3823,18561021,132577316,-114016295
11394,17947741,90921513,-72973772
3824,9006041,30436258,-21430217
3825,8477961,362615813,-354137852
3826,17846799,122740200,-104893401
13226,15032067,141488153,-126456086
13065,23582497,149435225,-125852728
13199,18710226,142299502,-123589276
13329,25897933,206926180,-181028247
13216,18899883,157947013,-139047130
13330,78005666,181090032,-103084366
13417,103825053,203900861,-100075808
4697,25270463,184321864,-159051401
13372,60630036,96120218,-35490182
4698,13229985,13201753,28232
3827,21267098,149064232,-127797134
3828,34836613,34721363,115250
3829,44005807,697105664,-653099857
11395,66081285,510110572,-444029287
7456,18906805,174826568,-155919763
7457,17273696,62916537,-45642841
7902,0,155313526,-155313526
11396,65649413,162922398,-97272985
7458,25408992,25355637,53355
3830,50967476,116178842,-65211366
3831,20768684,32864808,-12096124
3832,33445543,91963491,-58517948
3833,19639064,39201768,-19562704
3834,27997379,406902707,-378905328
11397,12339864,35879510,-23539646
11398,26221650,26181793,39857
11399,567841061,39590902,528250159
3835,10759062,34699808,-23940746
11400,623730307,621721950,2008357
11401,8246372,8229044,17328
11402,28059283,71261220,-43201937
11403,33806833,33735833,71000
11404,28521454,28497285,24169
3836,148927862,225498832,-76570970
3837,7512896,7497128,15768
3838,7029516,47240431,-40210915
7459,5190958,113887800,-108696842
11405,26741266,145004159,-118262893
11406,38619038,38623510,-4472
3839,20702025,71958481,-51256456
7460,32349118,135866394,-103517276
7461,7780108,110891829,-103111721
3840,13737436,154067295,-140329859
3841,39773021,39689501,83520
3842,185359623,184970399,389224
5748,11871976,20165086,-8293110
7462,81698208,501981987,-420283779
5749,8960539,221157268,-212196729
3843,15412612,15393250,19362
7463,12605462,12578992,26470
11407,4759878,14648937,-9889059
3844,4693727,28892459,-24198732
7464,4716549,33583647,-28867098
3845,3245756,122333580,-119087824
3846,7312110,37292771,-29980661
3847,7754114,55599230,-47845116
3848,27289107,67632769,-40343662
11408,119825454,270296685,-150471231
7465,12246178,74188789,-61942611
3849,18568241,30012212,-11443971
3850,23192562,40231306,-17038744
7466,14427796,63525577,-49097781
11409,7317962,563431660,-556113698
3851,37267667,45814386,-8546719
3852,11608239,97697727,-86089488
7903,0,25614459,-25614459
11410,20902574,31425946,-10523372
11411,51053101,63267013,-12213912
7471,9270320,28803255,-19532935
13210,12161971,49225501,-37063530
13297,8785711,22568964,-13783253
13171,91444744,550322346,-458877602
13254,7567845,53478358,-45910513
13255,7803783,50685298,-42881515
13332,10514889,61150465,-50635576
4699,27568234,59851906,-32283672
13373,5506723,50581562,-45074839
4700,6143162,76957278,-70814116
3853,13303539,36909237,-23605698
3854,4949691,17913090,-12963399
13003,26166714,187006311,-160839597
13460,22777941,66755253,-43977312
3855,623358061,644283322,-20925261
3856,10528784,10506670,22114
7472,6461293,72437196,-65975903
11412,51352432,309630158,-258277726
4341,69835198,259447825,-189612627
3857,12840151,25602242,-12762091
11413,33273832,50851812,-17577980
11414,1291953500,1289378454,2575046
3858,18706428,18667143,39285
7473,35975606,35900063,75543
5339,8315458477,8327050815,-11592338
11415,16164668,92374177,-76209509
11416,90445255,33480291,56964964
3859,21812059,42892561,-21080502
7474,14015391,41794609,-27779218
8007,0,15663261,-15663261
3860,11516251,75826702,-64310451
13037,4957195,49351318,-44394123
12967,6419661,48242127,-41822466
8008,0,20826730,-20826730
8009,0,20826730,-20826730
7475,6624877,19966716,-13341839
6388,14078501,12707022,1371479
3861,4465695,133656841,-129191146
3862,23294714,23245794,48920
3863,16677779,16642753,35026
3864,8274756,101685326,-93410570
13048,9099923,47263811,-38163888
3865,34459928,60543199,-26083271
4342,41854860,44753431,-2898571
7476,77058553,76896744,161809
3866,28263650,51184382,-22920732
3867,50809236,50752454,56782
11417,20942707,71453870,-50511163
3868,55059251,99493932,-44434681
3869,38095907,63396913,-25301006
3870,392743434,386076036,6667398
3871,34381422,989598440,-955217018
7477,19535015,55663689,-36128674
3872,33050525,32896118,154407
7478,7768096,105202251,-97434155
3873,21982769,69293032,-47310263
7479,17127437,17087549,39888
11418,9697138,39987587,-30290449
13161,161093174,208177222,-47084048
4701,9322090,29017426,-19695336
3874,14651415,14620643,30772
11419,19182782,19232897,-50115
7480,8479835,74696361,-66216526
7481,11031468,49344064,-38312596
3875,27424993,27367399,57594
12944,32660489,365671836,-333011347
7482,19570310,399534246,-379963936
7483,18182743,187223125,-169040382
3876,39286597,1077923671,-1038637074
11420,8469536,8458202,11334
7484,142778573,232311916,-89533343
3877,14815481,161823473,-147007992
13004,30462171,179833404,-149371233
7485,6747633,91687413,-84939780
11421,21053314,82596415,-61543101
7486,7959070,21432554,-13473484
11422,23394003,23447764,-53761
3878,14241835,131398967,-117157132
11423,43577960,97675672,-54097712
3879,22250115,83088558,-60838443
11424,74242739,161950061,-87707322
11425,109413955,280064934,-170650979
11426,17101951,65180791,-48078840
7487,17130727,324017419,-306886692
3880,65502347,141771514,-76269167
11427,33729756,44749404,-11019648
8780,37289042,156723729,-119434687
11428,65197889,97472464,-32274575
3881,50475624,85160751,-34685127
7488,62435714,153709735,-91274021
7489,53948068,154414507,-100466439
3882,36168057,252245362,-216077305
7490,25482651,25429140,53511
7491,21954355,421758696,-399804341
7492,85999234,108846311,-22847077
3883,12817702,231174708,-218357006
13428,10481282,109736583,-99255301
13005,14399532,86056907,-71657375
11429,44438945,124080584,-79641639
3884,21162415,474393386,-453230971
8121,0,46666290,-46666290
350,30395594,90880260,-60484666
11430,46701069,142229524,-95528455
13220,35089909,315027811,-279937902
13221,35089909,315027811,-279937902
13186,12906557,59093610,-46187053
13222,27539856,247410568,-219870712
13223,21468741,633460339,-611991598
13192,51567283,61983104,-10415821
13193,54243024,80717222,-26474198
13224,243759311,415620394,-171861083
13227,176668172,667489012,-490820840
13418,41517144,177503958,-135986814
11431,104150805,329463189,-225312384
11432,53550093,228611840,-175061747
8277,0,91845114,-91845114
13466,29775410,85823950,-56048540
13467,29775410,85823950,-56048540
13468,29775410,85823950,-56048540
13469,0,105564095,-105564095
13470,0,105564095,-105564095
13471,0,105564095,-105564095
13472,0,105564095,-105564095
13473,0,105564095,-105564095
13476,5001991680,380044141,4621947539
13477,5001991680,380044141,4621947539
13478,5001991680,380044141,4621947539
13479,5001991680,380044141,4621947539
13480,5001991680,380044141,4621947539
13481,5001991680,380044141,4621947539
13482,5001991680,380044141,4621947539
13483,5001991680,380044141,4621947539
13484,5001991680,380044141,4621947539
13485,5001991680,380044141,4621947539
13486,5001991680,380044141,4621947539
13487,5001991680,380044141,4621947539
13474,5001991680,380044141,4621947539
13475,5001991680,380044141,4621947539
13488,1365952336,209243543,1156708793
13489,1365952336,209243543,1156708793
13490,1365952336,209243543,1156708793
13491,1365952336,209243543,1156708793
13492,1365952336,209243543,1156708793
13493,1365952336,209243543,1156708793
13494,1365952336,209243543,1156708793
13495,1365952336,209243543,1156708793
13497,1572822093,86968392,1485853701
13498,1572822093,86968392,1485853701
13499,1572822093,86968392,1485853701
13500,1572822093,86968392,1485853701
13501,1572822093,86968392,1485853701
13502,1572822093,86968392,1485853701
13503,1572822093,86968392,1485853701
13504,1572822093,86968392,1485853701
13496,1572822093,86968392,1485853701
13507,647646730,91230857,556415873
13508,647646730,91230857,556415873
13509,647646730,91230857,556415873
13510,647646730,91230857,556415873
13511,647646730,91230857,556415873
13512,647646730,91230857,556415873
13513,647646730,91230857,556415873
13505,647646730,91230857,556415873
13506,647646730,91230857,556415873
3885,35127792,35054025,73767
13514,37617350,501376052,-463758702
8278,0,114054855,-114054855
5167,87467520,360032969,-272565449
5168,105714786,177113094,-71398308
3886,47239941,139824747,-92584806
7493,22487311,416057035,-393569724
3887,179133942,214070166,-34936224
11433,37528119,246151529,-208623410
3888,63909509,243594813,-179685304
3889,160535307,160198939,336368
11434,71106778,111176172,-40069394
8280,0,55021863,-55021863
8279,0,55021863,-55021863
3890,38815168,625554731,-586739563
3891,36881797,65409864,-28528067
11435,25424129,389799142,-364375013
11436,35977309,36055713,-78404
11437,100335721,209227193,-108891472
11438,48298858,90814394,-42515536
8281,0,131025924,-131025924
11439,35866925,337469208,-301602283
8282,0,406445466,-406445466
13515,94574662,198127017,-103552355
3892,176514467,176143815,370652
11440,70676432,646925672,-576249240
11441,70565598,882313094,-811747496
3893,33221633,434176464,-400954831
13429,39381264,116998279,-77617015
11442,70327112,792352431,-722025319
11443,106525700,106751345,-225645
5169,117414829,245119235,-127704406
8781,71912023,178434079,-106522056
3894,24732582,933995338,-909262756
3895,51871555,357940327,-306068772
11444,57031464,57200140,-168676
11445,106708747,645347519,-538638772
8782,60392821,158824375,-98431554
11446,75365588,229659723,-154294135
11447,146770600,200077651,-53307051
3896,40925322,40839379,85943
6003,38801252,821668165,-782866913
8783,76204920,76220983,-16063
3897,444517660,570310764,-125793104
3898,56525879,56407182,118697
3899,44928131,173046605,-128118474
3900,134437305,134155010,282295
5170,296006697,200077686,95929011
3901,156587408,1097089292,-940501884
13461,41072185,1264121160,-1223048975
3902,101575262,269716249,-168140987
3903,39748778,208272196,-168523418
3904,38912072,644184616,-605272544
13118,118202223,290604806,-172402583
3905,35977067,138259399,-102282332
3906,482902870,730004522,-247101652
3907,226372151,548819394,-322447243
3908,53798828,418417128,-364618300
3909,104309938,163876920,-59566982
13228,33059856,1582700334,-1549640478
13132,77051922,222451426,-145399504
13172,96316019,168953921,-72637902
13187,81087257,233065949,-151978692
13173,62764347,147696084,-84931737
13188,124164272,146788394,-22624122
13198,90261033,228803012,-138541979
13174,37084344,104149311,-67064967
13230,60798309,147520578,-86722269
13162,39296732,547371421,-508074689
4702,32307538,32230077,77461
4703,34271006,61537191,-27266185
4704,85659210,72745097,12914113
13419,132863536,393130921,-260267385
3910,21410259,374026060,-352615801
8412,0,147050350,-147050350
13430,53783559,189637395,-135853836
3911,43487156,89367719,-45880563
8784,30220738,90354057,-60133319
11448,37607479,198111804,-160504325
3912,37717790,237798296,-200080506
11449,31458760,478887473,-447428713
3913,69020093,216009768,-146989675
3914,387704617,1027385180,-639680563
11450,57999118,353467014,-295467896
3915,58190770,170024361,-111833591
11451,42864122,92589509,-49725387
3916,82106926,179788842,-97681916
11452,43125249,280977178,-237851929
3917,39960140,39425887,534253
11453,31060638,136837193,-105776555
11454,44028255,43632141,396114
5171,71522275,71372090,150185
11455,29741099,29646967,94132
11456,82005718,81611865,393853
11457,37425886,591307075,-553881189
11458,40983316,91429476,-50446160
11459,76475603,198626298,-122150695
8785,45587409,45567259,20150
3918,28556871,88382467,-59825596
11460,18477951,1955401672,-1936923721
8413,0,64793289,-64793289
11461,61175567,61187933,-12366
11462,138059537,370952481,-232892944
11463,102008081,314600304,-212592223
11464,221847933,221592932,255001
11465,483704738,526039953,-42335215
11466,88163156,100914824,-12751668
8786,18141965,317892657,-299750692
11467,506706496,505733778,972718
11468,521506210,909764802,-388258592
11469,15480848,169231599,-153750751
11470,221183998,423332331,-202148333
11471,233239944,368593197,-135353253
11472,247200009,335843470,-88643461
11473,16927218,152550370,-135623152
11474,22501652,702201154,-679699502
11475,19722894,222007537,-202284643
11476,94138018,94073012,65006
11477,24784149,113345571,-88561422
11478,27358962,58283883,-30924921
11479,41695926,41719579,-23653
11480,100044449,215024685,-114980236
11481,163382487,242070132,-78687645
11482,35914920,35916797,-1877
11483,11808180,147601769,-135793589
11484,69046474,68983986,62488
11485,15814179,15858918,-44739
11486,42459828,42456214,3614
11487,27544604,73627225,-46082621
11488,16249107,520131880,-503882773
11489,48467012,93000292,-44533280
11490,21518799,248054941,-226536142
11491,32243592,232575378,-200331786
11492,34529482,34637669,-108187
11493,42787904,77359927,-34572023
7494,29899924,423425990,-393526066
11494,46865900,76558030,-29692130
8787,36890355,301870350,-264979995
11495,136745610,550936200,-414190590
11496,452363744,573565181,-121201437
11497,54569588,91355279,-36785691
11498,36766824,80207329,-43440505
11499,281287593,326505926,-45218333
13516,38571899,276940213,-238368314
12917,34891784,391538159,-356646375
